"PopName" "Year" "Sex" "AgeGroup" "Deaths" "Ex"
"2426" "Thueringen" 2018 "m" 60 1124 83530.5
"2427" "Thueringen" 2018 "m" 65 1462 73618
"2428" "Thueringen" 2018 "m" 70 1431 48896.5
"2429" "Thueringen" 2018 "m" 75 2655 58047.5
"2430" "Thueringen" 2018 "m" 80 2826 36021.5
"2431" "Thueringen" 2018 "m" 85 2161 14540.5
"2432" "Thueringen" 2018 "m" 90 1342 4901.5
"2433" "Thueringen" 2019 "f" 0 19 8352.5
"2434" "Thueringen" 2019 "f" 1 15 166023.5
"2435" "Thueringen" 2019 "f" 20 14 84146
"2436" "Thueringen" 2019 "f" 30 28 63691.5
"2437" "Thueringen" 2019 "f" 35 37 63509.5
"2438" "Thueringen" 2019 "f" 40 50 55759
"2439" "Thueringen" 2019 "f" 45 104 63252
"2440" "Thueringen" 2019 "f" 50 164 80653
"2441" "Thueringen" 2019 "f" 55 369 93062
"2442" "Thueringen" 2019 "f" 60 528 86522
"2443" "Thueringen" 2019 "f" 65 723 82628
"2444" "Thueringen" 2019 "f" 70 810 56300.5
"2445" "Thueringen" 2019 "f" 75 1860 71658.5
"2446" "Thueringen" 2019 "f" 80 2857 58226.5
"2447" "Thueringen" 2019 "f" 85 3244 29282
"2448" "Thueringen" 2019 "f" 90 3875 16790
"2449" "Thueringen" 2019 "m" 0 28 8645.5
"2450" "Thueringen" 2019 "m" 1 41 176788
"2451" "Thueringen" 2019 "m" 20 41 95043.5
"2452" "Thueringen" 2019 "m" 30 63 71361.5
"2453" "Thueringen" 2019 "m" 35 84 71827
"2454" "Thueringen" 2019 "m" 40 99 62921
"2455" "Thueringen" 2019 "m" 45 180 70819
"2456" "Thueringen" 2019 "m" 50 446 83743
"2457" "Thueringen" 2019 "m" 55 792 93025.5
"2458" "Thueringen" 2019 "m" 60 1092 83704
"2459" "Thueringen" 2019 "m" 65 1475 76477.5
"2460" "Thueringen" 2019 "m" 70 1351 48544
"2461" "Thueringen" 2019 "m" 75 2390 55624
"2462" "Thueringen" 2019 "m" 80 2911 39260
"2463" "Thueringen" 2019 "m" 85 2166 15291
"2464" "Thueringen" 2019 "m" 90 1340 5330.5
"2465" "Thueringen" 2020 "f" 0 19 7989.5
"2466" "Thueringen" 2020 "f" 1 19 166580.5
"2467" "Thueringen" 2020 "f" 20 18 80233.5
"2468" "Thueringen" 2020 "f" 30 29 63183.5
"2469" "Thueringen" 2020 "f" 35 40 63710.5
"2470" "Thueringen" 2020 "f" 40 32 58326.5
"2471" "Thueringen" 2020 "f" 45 85 59236.5
"2472" "Thueringen" 2020 "f" 50 173 77204.5
"2473" "Thueringen" 2020 "f" 55 351 92272.5
"2474" "Thueringen" 2020 "f" 60 464 86949.5
"2475" "Thueringen" 2020 "f" 65 703 84176.5
"2476" "Thueringen" 2020 "f" 70 810 59507
"2477" "Thueringen" 2020 "f" 75 1653 65050
"2478" "Thueringen" 2020 "f" 80 3116 61901.5
"2479" "Thueringen" 2020 "f" 85 3317 30640.5
"2480" "Thueringen" 2020 "f" 90 4063 17241
"2481" "Thueringen" 2020 "m" 0 21 8280
"2482" "Thueringen" 2020 "m" 1 24 176625
"2483" "Thueringen" 2020 "m" 20 43 91150.5
"2484" "Thueringen" 2020 "m" 30 40 70243.5
"2485" "Thueringen" 2020 "m" 35 85 71709.5
"2486" "Thueringen" 2020 "m" 40 120 65481
"2487" "Thueringen" 2020 "m" 45 197 66832.5
"2488" "Thueringen" 2020 "m" 50 361 80902.5
"2489" "Thueringen" 2020 "m" 55 789 92345.5
"2490" "Thueringen" 2020 "m" 60 1160 84379
"2491" "Thueringen" 2020 "m" 65 1589 77765.5
"2492" "Thueringen" 2020 "m" 70 1440 51566.5
"2493" "Thueringen" 2020 "m" 75 2232 50780
"2494" "Thueringen" 2020 "m" 80 3245 42234.5
"2495" "Thueringen" 2020 "m" 85 2418 16618
"2496" "Thueringen" 2020 "m" 90 1570 5690.5
"2497" "Thueringen" 2021 "f" 0 21 7580
"2498" "Thueringen" 2021 "f" 1 19 166652.5
"2499" "Thueringen" 2021 "f" 20 23 78898
"2500" "Thueringen" 2021 "f" 30 27 60900.5
"2501" "Thueringen" 2021 "f" 35 44 63852.5
"2502" "Thueringen" 2021 "f" 40 60 61000.5
"2503" "Thueringen" 2021 "f" 45 116 55824
"2504" "Thueringen" 2021 "f" 50 197 74248
"2505" "Thueringen" 2021 "f" 55 370 90277
"2506" "Thueringen" 2021 "f" 60 597 87858.5
"2507" "Thueringen" 2021 "f" 65 818 84409
"2508" "Thueringen" 2021 "f" 70 1063 65653.5
"2509" "Thueringen" 2021 "f" 75 1668 57160
"2510" "Thueringen" 2021 "f" 80 3575 64240
"2511" "Thueringen" 2021 "f" 85 3819 32282.5
"2512" "Thueringen" 2021 "f" 90 4613 17139.5
"2513" "Thueringen" 2021 "m" 0 26 8069
"2514" "Thueringen" 2021 "m" 1 23 176403
"2515" "Thueringen" 2021 "m" 20 39 89808.5
"2516" "Thueringen" 2021 "m" 30 56 67419
"2517" "Thueringen" 2021 "m" 35 90 71680.5
"2518" "Thueringen" 2021 "m" 40 133 68310.5
"2519" "Thueringen" 2021 "m" 45 232 62942.5
"2520" "Thueringen" 2021 "m" 50 489 78726
"2521" "Thueringen" 2021 "m" 55 861 90595
"2522" "Thueringen" 2021 "m" 60 1310 85268.5
"2523" "Thueringen" 2021 "m" 65 1814 77896.5
"2524" "Thueringen" 2021 "m" 70 1921 56949.5
"2525" "Thueringen" 2021 "m" 75 2274 44775.5
"2526" "Thueringen" 2021 "m" 80 3824 44012
"2527" "Thueringen" 2021 "m" 85 2849 17876.5
"2528" "Thueringen" 2021 "m" 90 1859 5841.5
"2529" "Thueringen" 2022 "f" 0 30 7149.5
"2530" "Thueringen" 2022 "f" 1 27 169115
"2531" "Thueringen" 2022 "f" 20 19 80930
"2532" "Thueringen" 2022 "f" 30 29 57064.5
"2533" "Thueringen" 2022 "f" 35 43 65302.5
"2534" "Thueringen" 2022 "f" 40 62 63627
"2535" "Thueringen" 2022 "f" 45 82 55036.5
"2536" "Thueringen" 2022 "f" 50 180 71528.5
"2537" "Thueringen" 2022 "f" 55 371 87775
"2538" "Thueringen" 2022 "f" 60 597 89556
"2539" "Thueringen" 2022 "f" 65 840 84326
"2540" "Thueringen" 2022 "f" 70 1077 70969.5
"2541" "Thueringen" 2022 "f" 75 1441 53009.5
"2542" "Thueringen" 2022 "f" 80 3293 63947.5
"2543" "Thueringen" 2022 "f" 85 3702 34172.5
"2544" "Thueringen" 2022 "f" 90 4340 16636
"2545" "Thueringen" 2022 "m" 0 23 7628
"2546" "Thueringen" 2022 "m" 1 39 179358.5
"2547" "Thueringen" 2022 "m" 20 53 92581.5
"2548" "Thueringen" 2022 "m" 30 46 62605.5
"2549" "Thueringen" 2022 "m" 35 76 72416
"2550" "Thueringen" 2022 "m" 40 128 70905
"2551" "Thueringen" 2022 "m" 45 182 61133.5
"2552" "Thueringen" 2022 "m" 50 405 76801
"2553" "Thueringen" 2022 "m" 55 787 88053
"2554" "Thueringen" 2022 "m" 60 1247 86718.5
"2555" "Thueringen" 2022 "m" 65 1677 77529
"2556" "Thueringen" 2022 "m" 70 1916 61545.5
"2557" "Thueringen" 2022 "m" 75 2012 41582
"2558" "Thueringen" 2022 "m" 80 3496 43838.5
"2559" "Thueringen" 2022 "m" 85 2815 19150
"2560" "Thueringen" 2022 "m" 90 1760 5863.5
